Headline,Author,PostDate,Content,URL
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCDq9KtiZTAAYF3QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465322/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=aG3Y_CMp4gP9Q4qITZuxvnqwD4Y-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCDq9KtiZTAAYl3QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465322/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=lbu5bkhlfOCs.qbkgGgYqdbkrQE-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCDq9KtiZTAAZF3QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465322/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=TytffI9oC_rQ1kA6AbsFEDalpbk-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCDq9KtiZTAAZV3QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465322/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=iJcVkAJV5cLZJy50d2VMMJgfG58-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAf17QtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465327/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=FKk1Q_K__gSfg5f1s8DY8WZ1gM0-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAgV7QtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465327/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=57W3esIW5knXf_StuVauRGXtGNE-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAg17QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465327/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=Rx3fi_ydSVP.B2YIfvXty3Z0Ci8-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAhV7QtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465327/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=aczViFu1F7sOKGD8nkkiJSECJbw-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAh17QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465327/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=qx8NTgTztsRFPysfSNjKPBmeHvY-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAiV7QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465327/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=tzmrjYFiY0zROo3dvV7nXEqUkfY-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAi17QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465327/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=MEi6KKIZcAQOj4Kihq6TFxpgARw-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAjV7QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465327/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=lBBgvBcITbTZYyKOn_T5HtbLg6E-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAj17QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465327/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=3ACmKvudcVxcLCZZ5jKw_70bFxQ-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXoCDv9KtidCIAkF7QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465327/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=akiEaIk9h58Abzf137uPrF3ftSA-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA1wbQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465333/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=ZfSknGZokmSzny39etle1glBgG4-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA2QbQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465333/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=fQzBRNUL_hDw7LDSGMoFz5b0JUA-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA2wbQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465333/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=KmsZ8Dfev2NKG14aFxYUhSsF5OQ-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA3QbQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465333/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=AunI57AByqhUo.Dpl7cN2rwt3dk-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA3wbQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465333/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=6m7pQ86C8KRQBAGL1ehLFIATJOw-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA4QbQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465333/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=baSvomAcjeI0AGPaM6F69NzkR_4-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA4wbQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465333/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=fKct2b.zYxhs44tPuKRkIwbm7VA-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA5QbQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465333/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=PzQrj8s3GaIl9t_Rx_V8NmJs3IA-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA5wbQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465333/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=RBeOuSgR7u5lEfaSLo17gcIhSZQ-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCb19KtiBWcA6AbQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465333/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=EFQUUuq9dB6HdDlG92csDTBOFoU-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAgV7QtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465338/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=7T2PeclorBRv.8XZy..xEdRWUb0-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAg17QtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465338/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=ULT7Hyvi6SAlDtOK4Zm9.uZh0as-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAhV7QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465338/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=GC7HC1TUhPC5bWOEgdBwf_Oe.tQ-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAh17QtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465338/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=aqP9tuJXs8Q4rRjx9j3APnPSe.w-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAiV7QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465338/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=oCGki2SENsNEjVmKmsoCjVhHLP8-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAi17QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465338/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=qA3qxXZkYaJAAG8Boi5gOHOE26I-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAjV7QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465338/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=CLilmnAomOAui6Yq6IS10Q9cekY-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAj17QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465338/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=3JbuSXcqavn8pyEHRaLU33SIlaA-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAkV7QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465338/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=SB.mH0iPmMMnGGZrdqgsyv8DkYY-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCf69KtiEkwAkl7QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465338/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=aCB0xxDIFcZui5.BCB958IpiNB0-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAtWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465343/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=_UnaenjkXBCGT6GKI8aKWdJvgaA-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAt2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465343/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=mZ8eSMTuUQX6vaPdBxnOl.V2p60-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAuWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465343/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=n7jdcsU6TwTIN6vf.NzbidroFJY-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAu2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465343/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=rJtIIwl831P_IiEMSWQ4X2wREm0-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAvWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465343/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=CZ.w0bTTdpYrdx0l9PWOGHPyKVI-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAv2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465343/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=2VhKL_b94JZpKFnCztu.MOWP7vQ-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAwWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465343/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=TpiUounbHUmy8RsiT.L3SGFFSvA-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAw2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465343/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=4WzwUUgVet0jhEU.NaXZyLruGUU-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAxWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465343/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=YhY7eoYR6XRki5ZJDNYtvqCe2KI-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXoCH_9KtioFAAxmHQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465343/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=xMJk1CjINyuzYgpE4tUikftb_2Y-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXoCAE9atisy0A407QtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465348/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=Ts_3QWU_ro_qfLRl2iqhq9qoHT0-
